Dose in ,Sclera:1_1266, 178.101, nanoGy 
Dose in ,Choroidea:1_731, 0, picoGy 
Dose in ,Sclera:1_1183, 0, picoGy 
Dose in ,Applikator:1_994, 0, picoGy 
Dose in ,Applikator:1_758, 0, picoGy 
Dose in ,Choroidea:1_725, 0, picoGy 
Dose in ,Sclera:1_1197, 0, picoGy 
Dose in ,Applikator:1_980, 0, picoGy 
Dose in ,Linse:1_172, 0, picoGy 
Dose in ,Glaskörper:1_2905, 0, picoGy 
Dose in ,Choroidea:1_1622, 0, picoGy 
Dose in ,Choroidea:1_1144, 0, picoGy 
Dose in ,Netzhaut:1_708, 0, picoGy 
Dose in ,Glaskörper:1_873, 0, picoGy 
Dose in ,Sclera:1_1829, 0, picoGy 
Dose in ,Glaskörper:1_324, 0, picoGy 
Dose in ,Sclera:1_159, 0, picoGy 
Dose in ,Cornea:1_114, 0, picoGy 
Dose in ,Netzhaut:1_287, 0, picoGy 
Dose in ,Glaskörper:1_4145, 0, picoGy 
Dose in ,Sclera:1_2677, 0, picoGy 
Dose in ,Netzhaut:1_1892, 0, picoGy 
Dose in ,Glaskörper:1_2534, 0, picoGy 
Dose in ,Linse:1_20, 0, picoGy 
Dose in ,Glaskörper:1_2252, 0, picoGy 
Dose in ,Glaskörper:1_4623, 0, picoGy 
Dose in ,Sclera:1_2111, 0, picoGy 
Dose in ,Glaskörper:1_1983, 0, picoGy 
Dose in ,Sclera:1_1418, 0, picoGy 
Dose in ,Glaskörper:1_442, 0, picoGy 
Dose in ,Glaskörper:1_6034, 0, picoGy 
Dose in ,Glaskörper:1_1997, 0, picoGy 
Dose in ,Glaskörper:1_456, 0, picoGy 
Dose in ,Glaskörper:1_6020, 0, picoGy 
Dose in ,Glaskörper:1_5529, 0, picoGy 
Dose in ,Linse:1_34, 0, picoGy 
Dose in ,Glaskörper:1_2246, 0, picoGy 
Dose in ,Glaskörper:1_3158, 0, picoGy 
Dose in ,Netzhaut:1_1138, 0, picoGy 
Dose in ,Glaskörper:1_4637, 0, picoGy 
Dose in ,Sclera:1_2105, 0, picoGy 
Dose in ,Glaskörper:1_4151, 0, picoGy 
Dose in ,Netzhaut:1_293, 0, picoGy 
Dose in ,Sclera:1_2663, 71.5345, nanoGy 
Dose in ,Netzhaut:1_1886, 0, picoGy 
Dose in ,Glaskörper:1_2520, 0, picoGy 
Dose in ,Glaskörper:1_330, 0, picoGy 
Dose in ,Glaskörper:1_1029, 0, picoGy 
Dose in ,Cornea:1_100, 0, picoGy 
Dose in ,Netzhaut:1_1676, 0, picoGy 
Dose in ,Glaskörper:1_4179, 0, picoGy 
Dose in ,Glaskörper:1_3616, 0, picoGy 
Dose in ,Glaskörper:1_2508, 0, picoGy 
Dose in ,Glaskörper:1_5267, 0, picoGy 
Dose in ,Glaskörper:1_318, 0, picoGy 
Dose in ,Glaskörper:1_1001, 0, picoGy 
Dose in ,Sclera:1_165, 0, picoGy 
Dose in ,Cornea:1_128, 0, picoGy 
Dose in ,Sclera:1_1342, 0, picoGy 
Dose in ,Sclera:1_1424, 0, picoGy 
Dose in ,Sclera:1_603, 0, picoGy 
Dose in ,Glaskörper:1_1767, 0, picoGy 
Dose in ,Choroidea:1_296, 0, picoGy 
Dose in ,Glaskörper:1_6008, 0, picoGy 
Dose in ,Glaskörper:1_5501, 0, picoGy 
Dose in ,Choroidea:1_1391, 0, picoGy 
Dose in ,Glaskörper:1_3170, 0, picoGy 
Dose in ,Netzhaut:1_1110, 0, picoGy 
Dose in ,Glaskörper:1_5515, 0, picoGy 
Dose in ,Choroidea:1_1385, 0, picoGy 
Dose in ,Glaskörper:1_3164, 0, picoGy 
Dose in ,Sclera:1_2139, 0, picoGy 
Dose in ,Netzhaut:1_1104, 0, picoGy 
Dose in ,Sclera:1_1430, 0, picoGy 
Dose in ,Sclera:1_617, 0, picoGy 
Dose in ,Glaskörper:1_1773, 0, picoGy 
Dose in ,Choroidea:1_282, 0, picoGy 
Dose in ,Applikator:1_599, 0, picoGy 
Dose in ,Glaskörper:1_1015, 0, picoGy 
Dose in ,Sclera:1_171, 0, picoGy 
Dose in ,Sclera:1_1356, 0, picoGy 
Dose in ,Netzhaut:1_1662, 0, picoGy 
Dose in ,Glaskörper:1_3602, 0, picoGy 
Dose in ,Glaskörper:1_5273, 0, picoGy 
Dose in ,Netzhaut:1_1851, 40.4243, nanoGy 
Dose in ,Choroidea:1_1408, 0, picoGy 
Dose in ,Glaskörper:1_5298, 0, picoGy 
Dose in ,Glaskörper:1_3831, 0, picoGy 
Dose in ,Netzhaut:1_1689, 0, picoGy 
Dose in ,Glaskörper:1_4186, 0, picoGy 
Dose in ,Netzhaut:1_244, 0, picoGy 
Dose in ,Sehnerv:1_270, 0, picoGy 
Dose in ,Netzhaut:1_0, 0, picoGy 
Dose in ,Applikator:1_572, 0, picoGy 
Dose in ,Choroidea:1_2101, 0, picoGy 
Dose in ,Glaskörper:1_1798, 0, picoGy 
Dose in ,Glaskörper:1_481, 0, picoGy 
Dose in ,Applikator:1_214, 0, picoGy 
Dose in ,Sclera:1_824, 0, picoGy 
Dose in ,Choroidea:1_269, 0, picoGy 
Dose in ,Glaskörper:1_1940, 0, picoGy 
Dose in ,Sehnerv:1_516, 0, picoGy 
Dose in ,Netzhaut:1_522, 0, picoGy 
Dose in ,Glaskörper:1_4838, 0, picoGy 
Dose in ,Glaskörper:1_2291, 0, picoGy 
Dose in ,Sehnerv:1_502, 0, picoGy 
Dose in ,Netzhaut:1_536, 0, picoGy 
Dose in ,Glaskörper:1_2285, 0, picoGy 
Dose in ,Glaskörper:1_495, 0, picoGy 
Dose in ,Sclera:1_830, 0, picoGy 
Dose in ,Applikator:1_200, 0, picoGy 
Dose in ,Glaskörper:1_1954, 0, picoGy 
Dose in ,Cornea:1_0, 0, picoGy 
Dose in ,Applikator:1_566, 0, picoGy 
Dose in ,Choroidea:1_2115, 0, picoGy 
Dose in ,Netzhaut:1_1845, 0, picoGy 
Dose in ,Glaskörper:1_3825, 0, picoGy 
Dose in ,Netzhaut:1_250, 0, picoGy 
Dose in ,Glaskörper:1_4192, 0, picoGy 
Dose in ,Sehnerv:1_264, 0, picoGy 
Dose in ,Sclera:1_1381, 0, picoGy 
Dose in ,Choroidea:1_533, 0, picoGy 
Dose in ,Choroidea:1_1434, 0, picoGy 
Dose in ,Sclera:1_2688, 0, picoGy 
Dose in ,Netzhaut:1_278, 0, picoGy 
Dose in ,Choroidea:1_1352, 0, picoGy 
Dose in ,Glaskörper:1_4804, 0, picoGy 
Dose in ,Applikator:1_228, 0, picoGy 
Dose in ,Sclera:1_818, 0, picoGy 
Dose in ,Choroidea:1_255, 0, picoGy 
Dose in ,Choroidea:1_241, 0, picoGy 
Dose in ,Glaskörper:1_1968, 0, picoGy 
Dose in ,Choroidea:1_1346, 0, picoGy 
Dose in ,Glaskörper:1_4810, 0, picoGy 
Dose in ,Choroidea:1_1420, 0, picoGy 
Dose in ,Netzhaut:1_1879, 0, picoGy 
Dose in ,Glaskörper:1_3819, 0, picoGy 
Dose in ,Sehnerv:1_258, 0, picoGy 
Dose in ,Sclera:1_1395, 0, picoGy 
Dose in ,Choroidea:1_527, 0, picoGy 
Dose in ,Choroidea:1_2129, 0, picoGy 
Dose in ,Glaskörper:1_4811, 0, picoGy 
Dose in ,Choroidea:1_1347, 0, picoGy 
Dose in ,Glaskörper:1_1969, 0, picoGy 
Dose in ,Choroidea:1_240, 0, picoGy 
Dose in ,Choroidea:1_2128, 0, picoGy 
Dose in ,Choroidea:1_526, 0, picoGy 
Dose in ,Sclera:1_1394, 1.96882, nanoGy 
Dose in ,Sehnerv:1_259, 0, picoGy 
Dose in ,Glaskörper:1_3818, 0, picoGy 
Dose in ,Netzhaut:1_1878, 0, picoGy 
Dose in ,Choroidea:1_1421, 0, picoGy 
Dose in ,Netzhaut:1_279, 0, picoGy 
Dose in ,Sclera:1_2689, 0, picoGy 
Dose in ,Choroidea:1_1435, 0, picoGy 
Dose in ,Choroidea:1_532, 0, picoGy 
Dose in ,Sclera:1_1380, 0, picoGy 
Dose in ,Applikator:1_229, 0, picoGy 
Dose in ,Choroidea:1_254, 0, picoGy 
Dose in ,Sclera:1_819, 0, picoGy 
Dose in ,Glaskörper:1_4805, 0, picoGy 
Dose in ,Choroidea:1_1353, 0, picoGy 
Dose in ,Glaskörper:1_1955, 0, picoGy 
Dose in ,Sclera:1_831, 27.426, nanoGy 
Dose in ,Applikator:1_201, 0, picoGy 
Dose in ,Glaskörper:1_494, 0, picoGy 
Dose in ,Glaskörper:1_2284, 0, picoGy 
Dose in ,Netzhaut:1_537, 0, picoGy 
Dose in ,Sehnerv:1_503, 0, picoGy 
Dose in ,Sehnerv:1_265, 0, picoGy 
Dose in ,Netzhaut:1_251, 0, picoGy 
Dose in ,Glaskörper:1_4193, 0, picoGy 
Dose in ,Glaskörper:1_3824, 0, picoGy 
Dose in ,Netzhaut:1_1844, 0, picoGy 
Dose in ,Choroidea:1_2114, 0, picoGy 
Dose in ,Applikator:1_567, 0, picoGy 
Dose in ,Cornea:1_1, 0, picoGy 
Dose in ,Choroidea:1_2100, 0, picoGy 
Dose in ,Applikator:1_573, 0, picoGy 
Dose in ,Netzhaut:1_1, 0, picoGy 
Dose in ,Sehnerv:1_271, 0, picoGy 
Dose in ,Glaskörper:1_4187, 0, picoGy 
Dose in ,Netzhaut:1_1688, 0, picoGy 
Dose in ,Netzhaut:1_245, 0, picoGy 
Dose in ,Glaskörper:1_3830, 0, picoGy 
Dose in ,Glaskörper:1_5299, 0, picoGy 
Dose in ,Choroidea:1_1409, 0, picoGy 
Dose in ,Netzhaut:1_1850, 0, picoGy 
Dose in ,Glaskörper:1_2290, 0, picoGy 
Dose in ,Glaskörper:1_4839, 0, picoGy 
Dose in ,Netzhaut:1_523, 0, picoGy 
Dose in ,Sehnerv:1_517, 0, picoGy 
Dose in ,Glaskörper:1_1941, 0, picoGy 
Dose in ,Applikator:1_215, 0, picoGy 
Dose in ,Choroidea:1_268, 0, picoGy 
Dose in ,Sclera:1_825, 0, picoGy 
Dose in ,Glaskörper:1_480, 0, picoGy 
Dose in ,Glaskörper:1_1799, 0, picoGy 
Dose in ,Choroidea:1_283, 0, picoGy 
Dose in ,Glaskörper:1_1772, 0, picoGy 
Dose in ,Sclera:1_616, 39.6073, nanoGy 
Dose in ,Sclera:1_1431, 0, picoGy 
Dose in ,Netzhaut:1_1105, 0, picoGy 
Dose in ,Sclera:1_2138, 0, picoGy 
Dose in ,Glaskörper:1_3165, 0, picoGy 
Dose in ,Choroidea:1_1384, 0, picoGy 
Dose in ,Glaskörper:1_5514, 0, picoGy 
Dose in ,Glaskörper:1_5272, 0, picoGy 
Dose in ,Glaskörper:1_3603, 0, picoGy 
Dose in ,Netzhaut:1_1663, 0, picoGy 
Dose in ,Sclera:1_1357, 0, picoGy 
Dose in ,Sclera:1_170, 0, picoGy 
Dose in ,Glaskörper:1_1014, 0, picoGy 
Dose in ,Applikator:1_598, 0, picoGy 
Dose in ,Sclera:1_1343, 0, picoGy 
Dose in ,Cornea:1_129, 0, picoGy 
Dose in ,Sclera:1_164, 0, picoGy 
Dose in ,Glaskörper:1_1000, 0, picoGy 
Dose in ,Glaskörper:1_319, 0, picoGy 
Dose in ,Glaskörper:1_5266, 0, picoGy 
Dose in ,Glaskörper:1_2509, 0, picoGy 
Dose in ,Glaskörper:1_3617, 0, picoGy 
Dose in ,Glaskörper:1_4178, 0, picoGy 
Dose in ,Netzhaut:1_1677, 0, picoGy 
Dose in ,Netzhaut:1_1111, 0, picoGy 
Dose in ,Glaskörper:1_3171, 0, picoGy 
Dose in ,Choroidea:1_1390, 0, picoGy 
Dose in ,Glaskörper:1_5500, 0, picoGy 
Dose in ,Choroidea:1_297, 0, picoGy 
Dose in ,Glaskörper:1_6009, 0, picoGy 
Dose in ,Glaskörper:1_1766, 0, picoGy 
Dose in ,Sclera:1_602, 0, picoGy 
Dose in ,Sclera:1_1425, 0, picoGy 
Dose in ,Sclera:1_2104, 0, picoGy 
Dose in ,Glaskörper:1_4636, 0, picoGy 
Dose in ,Netzhaut:1_1139, 0, picoGy 
Dose in ,Glaskörper:1_3159, 0, picoGy 
Dose in ,Glaskörper:1_2247, 0, picoGy 
Dose in ,Linse:1_35, 0, picoGy 
Dose in ,Glaskörper:1_5528, 0, picoGy 
Dose in ,Glaskörper:1_6021, 7.00368, nanoGy 
Dose in ,Glaskörper:1_457, 0, picoGy 
Dose in ,Glaskörper:1_1996, 0, picoGy 
Dose in ,Cornea:1_101, 0, picoGy 
Dose in ,Glaskörper:1_1028, 0, picoGy 
Dose in ,Glaskörper:1_331, 0, picoGy 
Dose in ,Glaskörper:1_2521, 0, picoGy 
Dose in ,Netzhaut:1_1887, 0, picoGy 
Dose in ,Sclera:1_2662, 0, picoGy 
Dose in ,Glaskörper:1_4150, 0, picoGy 
Dose in ,Netzhaut:1_292, 0, picoGy 
Dose in ,Glaskörper:1_2535, 0, picoGy 
Dose in ,Netzhaut:1_1893, 0, picoGy 
Dose in ,Sclera:1_2676, 0, picoGy 
Dose in ,Netzhaut:1_286, 0, picoGy 
Dose in ,Glaskörper:1_4144, 0, picoGy 
Dose in ,Cornea:1_115, 0, picoGy 
Dose in ,Sclera:1_158, 0, picoGy 
Dose in ,Glaskörper:1_325, 45.2366, nanoGy 
Dose in ,Glaskörper:1_6035, 0, picoGy 
Dose in ,Glaskörper:1_443, 0, picoGy 
Dose in ,Sclera:1_1419, 0, picoGy 
Dose in ,Glaskörper:1_1982, 0, picoGy 
Dose in ,Sclera:1_2110, 0, picoGy 
Dose in ,Glaskörper:1_4622, 0, picoGy 
Dose in ,Glaskörper:1_2253, 0, picoGy 
Dose in ,Linse:1_21, 0, picoGy 
Dose in ,Choroidea:1_1623, 0, picoGy 
Dose in ,Glaskörper:1_2904, 0, picoGy 
Dose in ,Linse:1_173, 0, picoGy 
Dose in ,Applikator:1_981, 0, picoGy 
Dose in ,Sclera:1_1196, 0, picoGy 
Dose in ,Applikator:1_759, 0, picoGy 
Dose in ,Choroidea:1_724, 0, picoGy 
Dose in ,Sclera:1_1828, 10.6632, nanoGy 
Dose in ,Glaskörper:1_872, 0, picoGy 
Dose in ,Netzhaut:1_709, 0, picoGy 
Dose in ,Choroidea:1_1145, 0, picoGy 
Dose in ,Glaskörper:1_5919, 0, picoGy 
Dose in ,Choroidea:1_1151, 0, picoGy 
Dose in ,Glaskörper:1_866, 0, picoGy 
Dose in ,Applikator:1_995, 0, picoGy 
Dose in ,Sclera:1_1182, 0, picoGy 
Dose in ,Choroidea:1_730, 0, picoGy 
Dose in ,Choroidea:1_1637, 43.2453, nanoGy 
Dose in ,Glaskörper:1_2910, 0, picoGy 
Dose in ,Linse:1_167, 0, picoGy 
Dose in ,Glaskörper:1_21, 0, picoGy 
Dose in ,Netzhaut:1_2197, 0, picoGy 
Dose in ,Glaskörper:1_6586, 0, picoGy 
Dose in ,Applikator:1_765, 0, picoGy 
Dose in ,Choroidea:1_718, 0, picoGy 
Dose in ,Choroidea:1_2316, 0, picoGy 
Dose in ,PapilleSclera:1_7, 0, picoGy 
Dose in ,Glaskörper:1_4391, 0, picoGy 
Dose in ,Glaskörper:1_2938, 0, picoGy 
Dose in ,Glaskörper:1_5931, 0, picoGy 
Dose in ,Glaskörper:1_3398, 0, picoGy 
Dose in ,Netzhaut:1_735, 0, picoGy 
Dose in ,Glaskörper:1_2086, 0, picoGy 
Dose in ,Choroidea:1_1179, 0, picoGy 
Dose in ,Kammerwasser:1_296, 0, picoGy 
Dose in ,Sclera:1_1814, 0, picoGy 
Dose in ,Sehnerv:1_3, 0, picoGy 
Dose in ,Glaskörper:1_696, 0, picoGy 
Dose in ,Sclera:1_1800, 7.55182, nanoGy 
Dose in ,Glaskörper:1_682, 3.14521, nanoGy 
Dose in ,Glaskörper:1_5925, 0, picoGy 
Dose in ,Netzhaut:1_721, 0, picoGy 
Dose in ,Kammerwasser:1_282, 26.6365, nanoGy 
Dose in ,Glaskörper:1_2092, 0, picoGy 
Dose in ,Glaskörper:1_4385, 0, picoGy 
Dose in ,Glaskörper:1_35, 0, picoGy 
Dose in ,Sclera:1_399, 0, picoGy 
Dose in ,Netzhaut:1_2183, 43.7449, nanoGy 
Dose in ,Applikator:1_771, 0, picoGy 
Dose in ,Glaskörper:1_6592, 0, picoGy 
Dose in ,Choroidea:1_2302, 0, picoGy 
Dose in ,Glaskörper:1_6579, 0, picoGy 
Dose in ,Glaskörper:1_1216, 0, picoGy 
Dose in ,Sclera:1_372, 0, picoGy 
Dose in ,Applikator:1_942, 0, picoGy 
Dose in ,Sehnerv:1_26, 0, picoGy 
Dose in ,Netzhaut:1_2168, 0, picoGy 
Dose in ,Sclera:1_1155, 0, picoGy 
Dose in ,Choroidea:1_1838, 0, picoGy 
Dose in ,Netzhaut:1_1461, 0, picoGy 
Dose in ,Glaskörper:1_3401, 0, picoGy 
Dose in ,Glaskörper:1_5070, 0, picoGy 
Dose in ,Glaskörper:1_5716, 0, picoGy 
Dose in ,Kammerwasser:1_269, 0, picoGy 
Dose in ,Choroidea:1_1186, 0, picoGy 
Dose in ,Glaskörper:1_2079, 0, picoGy 
Dose in ,Netzhaut:1_912, 0, picoGy 
Dose in ,Glaskörper:1_3367, 0, picoGy 
Dose in ,Netzhaut:1_1307, 0, picoGy 
Dose in ,Glaskörper:1_4408, 0, picoGy 
Dose in ,Sclera:1_1633, 0, picoGy 
Dose in ,Sclera:1_414, 0, picoGy 
Dose in ,Glaskörper:1_1570, 0, picoGy 
Dose in ,Glaskörper:1_669, 0, picoGy 
Dose in ,Sclera:1_1627, 0, picoGy 
Dose in ,Sclera:1_400, 0, picoGy 
Dose in ,Glaskörper:1_1564, 0, picoGy 
Dose in ,Glaskörper:1_5702, 0, picoGy 
Dose in ,Choroidea:1_1192, 0, picoGy 
Dose in ,Netzhaut:1_906, 0, picoGy 
Dose in ,Glaskörper:1_3373, 0, picoGy 
Dose in ,Netzhaut:1_1313, 0, picoGy 
Dose in ,Sclera:1_2448, 72.9534, nanoGy 
Dose in ,Netzhaut:1_1475, 0, picoGy 
Dose in ,Glaskörper:1_3415, 0, picoGy 
Dose in ,Glaskörper:1_5064, 0, picoGy 
Dose in ,Glaskörper:1_1202, 0, picoGy 
Dose in ,Applikator:1_956, 0, picoGy 
Dose in ,Sclera:1_366, 0, picoGy 
Dose in ,Sehnerv:1_32, 0, picoGy 
Dose in ,Sclera:1_1141, 0, picoGy 
Dose in ,Glaskörper:1_4352, 0, picoGy 
Dose in ,Choroidea:1_1804, 0, picoGy 
Dose in ,Sclera:1_2460, 0, picoGy 
Dose in ,Kammerwasser:1_533, 0, picoGy 
Dose in ,Glaskörper:1_2723, 0, picoGy 
Dose in ,Glaskörper:1_133, 0, picoGy 
Dose in ,Glaskörper:1_6545, 0, picoGy 
Dose in ,Choroidea:1_903, 0, picoGy 
Dose in ,Cornea:1_303, 0, picoGy 
Dose in ,Sclera:1_1169, 0, picoGy 
Dose in ,Netzhaut:1_2154, 0, picoGy 
Dose in ,Sclera:1_428, 0, picoGy 
Dose in ,Glaskörper:1_655, 0, picoGy 
Dose in ,Glaskörper:1_6223, 0, picoGy 
Dose in ,Kammerwasser:1_255, 0, picoGy 
Dose in ,Glaskörper:1_2045, 0, picoGy 
Dose in ,Glaskörper:1_4434, 0, picoGy 
Dose in ,Sclera:1_2306, 0, picoGy 
Dose in ,Glaskörper:1_2051, 0, picoGy 
Dose in ,Kammerwasser:1_241, 0, picoGy 
Dose in ,Glaskörper:1_4420, 0, picoGy 
Dose in ,Sclera:1_2312, 0, picoGy 
Dose in ,Glaskörper:1_899, 0, picoGy 
Dose in ,Glaskörper:1_1558, 0, picoGy 
Dose in ,Glaskörper:1_641, 0, picoGy 
Dose in ,Glaskörper:1_6237, 0, picoGy 
Dose in ,Glaskörper:1_127, 0, picoGy 
Dose in ,Glaskörper:1_6551, 0, picoGy 
Dose in ,Cornea:1_317, 0, picoGy 
Dose in ,Choroidea:1_917, 0, picoGy 
Dose in ,Netzhaut:1_2140, 0, picoGy 
Dose in ,Netzhaut:1_1449, 0, picoGy 
Dose in ,Glaskörper:1_4346, 0, picoGy 
Dose in ,Sclera:1_2474, 0, picoGy 
Dose in ,Choroidea:1_1810, 0, picoGy 
Dose in ,Glaskörper:1_3429, 0, picoGy 
Dose in ,Linse:1_198, 0, picoGy 
Dose in ,Glaskörper:1_2737, 0, picoGy 
Dose in ,Kammerwasser:1_527, 0, picoGy 
Dose in ,Glaskörper:1_5058, 0, picoGy 
Dose in ,Glaskörper:1_2870, 0, picoGy 
Dose in ,Choroidea:1_1757, 0, picoGy 
Dose in ,Choroidea:1_650, 0, picoGy 
Dose in ,Cornea:1_288, 0, picoGy 
Dose in ,Choroidea:1_888, 0, picoGy 
Dose in ,Glaskörper:1_906, 0, picoGy 
Dose in ,Sclera:1_1784, 0, picoGy 
Dose in ,Choroidea:1_136, 0, picoGy 
Dose in ,Choroidea:1_1031, 0, picoGy 
Dose in ,Glaskörper:1_5879, 0, picoGy 
Dose in ,Choroidea:1_1025, 0, picoGy 
Dose in ,Sclera:1_2299, 0, picoGy 
Dose in ,Netzhaut:1_669, 0, picoGy 
Dose in ,Linse:1_0, 0, picoGy 
Dose in ,Glaskörper:1_912, 0, picoGy 
Dose in ,Sclera:1_1790, 0, picoGy 
Dose in ,Choroidea:1_122, 0, picoGy 
Dose in ,Sclera:1_1948, 0, picoGy 
Dose in ,Applikator:1_639, 0, picoGy 
Dose in ,Choroidea:1_644, 117.731, nanoGy 
Dose in ,Glaskörper:1_2864, 0, picoGy 
Dose in ,Netzhaut:1_29, 0, picoGy 
Dose in ,Sclera:1_1, 0, picoGy 
Dose in ,Choroidea:1_1743, 0, picoGy 
Dose in ,Choroidea:1_2262, 0, picoGy 
Dose in ,Applikator:1_611, 0, picoGy 
Dose in ,Applikator:1_6, 0, picoGy 
Dose in ,Sclera:1_99, 0, picoGy 
Dose in ,Sehnerv:1_113, 0, picoGy 
Dose in ,Netzhaut:1_127, 0, picoGy 
Dose in ,Kammerwasser:1_484, 0, picoGy 
Dose in ,Glaskörper:1_2694, 0, picoGy 
Dose in ,Netzhaut:1_899, 0, picoGy 
Dose in ,Netzhaut:1_641, 0, picoGy 
Dose in ,Glaskörper:1_4583, 0, picoGy 
Dose in ,Glaskörper:1_5845, 0, picoGy 
Dose in ,Applikator:1_177, 0, picoGy 
Dose in ,Glaskörper:1_6394, 13.8766, nanoGy 
Dose in ,Sclera:1_1960, 0, picoGy 
Dose in ,Glaskörper:1_6380, 390.772, picoGy 
Dose in ,Applikator:1_163, 0, picoGy 
Dose in ,Sclera:1_1974, 0, picoGy 
Dose in ,Choroidea:1_1019, 0, picoGy 
Dose in ,Glaskörper:1_5689, 0, picoGy 
Dose in ,Netzhaut:1_1298, 0, picoGy 
Dose in ,Glaskörper:1_4597, 0, picoGy 
Dose in ,Netzhaut:1_655, 0, picoGy 
Dose in ,Glaskörper:1_5851, 0, picoGy 
Dose in ,Sehnerv:1_107, 0, picoGy 
Dose in ,Netzhaut:1_15, 0, picoGy 
Dose in ,Netzhaut:1_133, 0, picoGy 
Dose in ,Glaskörper:1_2858, 0, picoGy 
Dose in ,Glaskörper:1_2680, 0, picoGy 
Dose in ,Kammerwasser:1_490, 0, picoGy 
Dose in ,Choroidea:1_2276, 0, picoGy 
Dose in ,Glaskörper:1_1389, 0, picoGy 
Dose in ,Applikator:1_605, 0, picoGy 
Dose in ,Choroidea:1_678, 0, picoGy 
Dose in ,Sclera:1_1021, 0, picoGy 
Dose in ,Applikator:1_836, 0, picoGy 
Dose in ,Sclera:1_66, 0, picoGy 
Dose in ,Sclera:1_206, 0, picoGy 
Dose in ,Glaskörper:1_1362, 0, picoGy 
Dose in ,Choroidea:1_693, 0, picoGy 
Dose in ,Glaskörper:1_5104, 0, picoGy 
Dose in ,Choroidea:1_1794, 0, picoGy 
Dose in ,Glaskörper:1_3575, 0, picoGy 
Dose in ,Sclera:1_2528, 0, picoGy 
Dose in ,Netzhaut:1_1515, 0, picoGy 
Dose in ,Netzhaut:1_1273, 0, picoGy 
Dose in ,Glaskörper:1_3213, 0, picoGy 
Dose in ,Netzhaut:1_866, 0, picoGy 
Dose in ,Glaskörper:1_5662, 0, picoGy 
Dose in ,Applikator:1_188, 0, picoGy 
Dose in ,Glaskörper:1_1404, 0, picoGy 
Dose in ,Sclera:1_560, 0, picoGy 
Dose in ,Sclera:1_1747, 0, picoGy 
Dose in ,Glaskörper:1_709, 0, picoGy 
Dose in ,Glaskörper:1_1410, 0, picoGy 
Dose in ,Sclera:1_574, 0, picoGy 
Dose in ,Sclera:1_1753, 0, picoGy 
Dose in ,PapilleChoroidea:1_8, 0, picoGy 
Dose in ,Netzhaut:1_1267, 0, picoGy 
Dose in ,Glaskörper:1_4568, 0, picoGy 
Dose in ,Glaskörper:1_3207, 0, picoGy 
Dose in ,Kammerwasser:1_309, 0, picoGy 
Dose in ,Glaskörper:1_2119, 0, picoGy 
Dose in ,Netzhaut:1_872, 0, picoGy 
Dose in ,Glaskörper:1_5676, 0, picoGy 
Dose in ,Kammerwasser:1_4, 0, picoGy 
Dose in ,Glaskörper:1_5110, 0, picoGy 
Dose in ,Choroidea:1_1780, 0, picoGy 
Dose in ,Glaskörper:1_3561, 0, picoGy 
Dose in ,Choroidea:1_1958, 0, picoGy 
Dose in ,Netzhaut:1_1501, 0, picoGy 
Dose in ,Netzhaut:1_2008, 0, picoGy 
Dose in ,Sclera:1_1035, 0, picoGy 
Dose in ,Sclera:1_212, 0, picoGy 
Dose in ,Sclera:1_72, 0, picoGy 
Dose in ,Applikator:1_822, 0, picoGy 
Dose in ,Glaskörper:1_1376, 0, picoGy 
Dose in ,Choroidea:1_2289, 0, picoGy 
Dose in ,Choroidea:1_687, 0, picoGy 
Dose in ,Glaskörper:1_6419, 0, picoGy 
Dose in ,Glaskörper:1_5138, 0, picoGy 
Dose in ,Glaskörper:1_2657, 0, picoGy 
Dose in ,Kammerwasser:1_447, 14.8878, nanoGy 
Dose in ,Glaskörper:1_3549, 0, picoGy 
Dose in ,Netzhaut:1_1529, 0, picoGy 
Dose in ,Glaskörper:1_4226, 0, picoGy 
Dose in ,Sclera:1_2514, 0, picoGy 
Dose in ,Choroidea:1_1970, 0, picoGy 
Dose in ,Netzhaut:1_2020, 0, picoGy 
Dose in ,Cornea:1_277, 0, picoGy 
Dose in ,Choroidea:1_877, 0, picoGy 
Dose in ,Glaskörper:1_6431, 0, picoGy 
Dose in ,Glaskörper:1_721, 0, picoGy 
Dose in ,Glaskörper:1_6357, 0, picoGy 
Dose in ,Glaskörper:1_1438, 0, picoGy 
Dose in ,Cornea:1_12, 0, picoGy 
Dose in ,Choroidea:1_33, 0, picoGy 
Dose in ,Glaskörper:1_4540, 0, picoGy 
Dose in ,Netzhaut:1_682, 0, picoGy 
Dose in ,Sclera:1_2272, 0, picoGy 
Dose in ,Glaskörper:1_5886, 0, picoGy 
Dose in ,Glaskörper:1_2131, 0, picoGy 
Dose in ,Kammerwasser:1_321, 0, picoGy 
Dose in ,Netzhaut:1_696, 0, picoGy 
Dose in ,Glaskörper:1_4554, 0, picoGy 
Dose in ,Sclera:1_2266, 7.96174, nanoGy 
Dose in ,Glaskörper:1_5892, 0, picoGy 
Dose in ,Kammerwasser:1_335, 0, picoGy 
Dose in ,Glaskörper:1_2125, 0, picoGy 
Dose in ,Glaskörper:1_735, 0, picoGy 
Dose in ,Glaskörper:1_6343, 0, picoGy 
Dose in ,Perifovea:1_11, 0, picoGy 
Dose in ,Sclera:1_548, 0, picoGy 
Dose in ,Choroidea:1_27, 0, picoGy 
